target_id,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,DM_NI_48H_4,DM_I_48H_4,LB_NI_9H_4,LB_NI_6H_4,LB_NO_0H_1,DM_I_24H_2,DM_NI_24H_2,LB_I_48H_3,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_5,LB_NI_3H_1,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,LB_NI_9H_5,LB_NI_6H_5,DM_I_48H_5,DM_I_24H_3,LB_I_48H_2,DM_NI_24H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_3H_5,LB_I_9H_1,LB_I_6H_1,LB_NI_3H_2,LB_I_48H_1,LB_NO_0H_3,LB_NI_24H_1,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NO_0H_5,LB_NI_3H_4,LB_I_24H_1,LB_I_3H_3,LB_NI_48H_1,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_6H_1,LB_NI_9H_1,LB_I_48H_5,DM_NI_24H_4,DM_I_24H_4,LB_NI_9H_2,LB_NI_6H_2,DM_I_48H_2,LB_I_3H_1,DM_NI_48H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_5,LB_I_48H_4,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,DM_NI_48H_3,LB_NI_24H_4,LB_NI_48H_2
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1440705,0.530237,0.523093,1.56692,0.0,7.52657,1.01478,1.73904,6.31357,0.0,0.0,3.28046,5.98394,1.68278,5.44883,1.05746,2.61903,3.67699,0.525333,0.0,7.08918,1.04664,0.0,2.1127,4.38543,0.519459,0.527882,0.0,1.5671,3.1548,0.543624,0.0,10.7125,0.0,1.94691,0.0,0.520823,0.00154163,0.0,0.0,0.0,0.529494,5.3193,7.77674,10.9532,3.3485,1.52025,0.53851,1.01109,0.505145,0.523453,1.77204,0.630537,2.94034,0.0,2.29929,1.60598,1.56741,3.43305,0.0,0.516851,3.14715,0.0,11.4062,0.519856,2.09464,4.16896,0.0,0.0,0.0,1.54376,1.89533,1.02785,0.0,3.59319
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1605483,32.9328,42.3226,44.847,44.7921,62.3676,119.721,39.7114,129.008,9.46968,13.2498,59.7494,53.0624,46.0935,28.9296,77.1846,31.6876,40.4211,34.4039,33.1805,38.0458,598.769,17.2875,45.3962,45.9366,27.7228,22.3006,54.8012,57.2387,42.0524,27.4576,67.5428,71.3695,48.8273,20.9714,56.1174,11.214,58.3001,45.9,76.2944,18.3061,105.18,69.6627,90.7979,216.752,21.4366,16.4869,39.2677,4.39083,8.40744,32.5456,51.2404,52.3038,46.0347,46.7529,44.7993,54.4097,40.7265,44.0103,35.2204,50.777,70.694,49.4702,69.6098,10.2652,30.4903,30.9026,49.1577,42.5502,16.2188,47.8022,22.2553,38.8315,39.4426,59.2554
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_979084,0.0,0.0,0.0244162,0.0,0.0,0.0,0.957816,0.0,0.663773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05603e-07,0.0,0.0,0.0,0.0,3.04101e-07,0.0,0.339893,0.84991,0.0,0.0,0.129404,0.275667,0.0,0.0,5.78571e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975408,0.0,0.0,0.934332,1.66146,0.0,0.0,0.0,0.0,0.0,0.0,2.23202e-07,0.0,0.0,0.0,1.12897e-08,0.0,1.7633,0.0,0.326323,0.76522,0.0,7.63405e-05,0.0,2.52439e-06,5.62686e-08,0.0,1.15694e-05,0.00191137,2.23938
I_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_993890,32.718,27.4518,22.3285,20.661,30.3836,70.8195,14.3928,94.5309,13.4609,4.28499,14.3787,22.9234,26.2493,26.5808,27.9441,13.4953,41.2705,20.2693,38.6212,29.5266,298.243,20.716,28.374,15.1042,11.1892,15.6652,32.6477,19.2611,19.0464,13.9141,21.3434,35.7891,38.7598,17.6357,38.0493,15.709,38.1722,27.9884,35.1461,18.0253,54.7416,26.4033,38.1131,102.695,8.75353,15.2879,24.215,5.77241,11.6597,21.9292,34.6969,23.313,26.192,13.6335,17.8518,17.4918,31.697,21.3973,25.3541,17.5029,15.3522,28.8374,16.8463,3.36183,25.4245,20.968,22.3385,11.2836,13.2106,14.9434,12.8584,20.6315,11.0474,27.7674
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_423994,0.0,0.0,0.0,0.515843,0.540151,0.0,1.06536,0.0,2.64718,2.04883,1.25535,0.0,0.588581,0.0,0.0,0.52487,0.0,1.047,0.0,0.0,0.0,1.06485,1.24197,0.0,0.0,0.0,0.0,0.0,1.0434,2.21702,0.0,0.0,0.0,0.0,1.05168,0.0,0.0,1.02911,2.08257,0.0,2.07575,0.572221,0.6422,0.0,0.532157,0.686716,0.677481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57167,0.0,0.519889,0.54924,0.0,0.0,0.0,0.0,5.41872,0.0,5.15595,0.0,0.5099,0.0598272,0.519921,0.522032,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1254745,7.53621,16.0834,17.3858,7.96148,14.023,48.9139,6.0112,55.7383,7.69491,8.8137,14.0319,22.3171,20.3242,12.7884,22.0479,2.56064,21.8235,7.46228,13.3442,10.094,165.722,4.53912,16.6515,11.9488,8.82866,13.0849,19.1025,10.6154,7.00139,17.1338,28.3499,23.985,20.0037,13.9929,22.9879,6.93292,14.3629,16.0081,27.8741,7.83347,20.465,16.9049,28.8735,78.6913,2.82503,9.11298,9.48725,4.18374,5.91146,6.00475,12.3212,13.2308,13.0707,13.3266,17.6565,13.0882,16.4333,26.2366,18.0714,16.4271,18.7796,7.63135,16.1007,7.43738,12.2391,8.18702,2.7954,19.8161,12.7366,24.5494,18.032,12.9761,6.10505,14.0574
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_408106,51.9872,57.4258,37.3869,46.6859,76.162,122.831,31.9869,195.573,37.3475,19.0737,71.678,64.781,92.1774,73.3885,97.5689,41.804,71.6244,9.90365,32.3426,44.5907,586.943,12.7064,58.7336,48.3602,33.9179,43.8249,54.9916,83.8796,54.5047,52.3174,77.8256,93.5182,59.8603,26.2434,78.0997,26.9995,78.0488,43.3923,60.8596,43.329,117.72,62.4713,75.3043,289.903,34.34,19.1372,47.9178,0.0,24.7525,30.9369,53.7144,53.0663,53.7207,7.51581,66.4237,30.5582,73.1393,39.1386,77.6859,27.6822,64.3809,53.1884,65.2856,14.2581,52.1611,9.23497,30.8697,36.1562,51.3528,58.6637,52.9368,51.6024,38.7584,44.9481
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_46341,0.0,1.05995,2.09309,1.03169,8.31832,4.65222,2.70071,9.25037,1.92924,5.26873,1.35208,1.27888,1.17716,3.20368,1.06405,1.25969,0.0,4.39715,1.01931,0.0,0.356063,0.0,5.27048,3.29198,1.30754,8.53026,0.0,1.41891,0.0194488,0.0,6.38799,7.06005,0.0,0.0,2.45391,1.6833,7.81599,1.02911,4.77466,0.0,1.03788,2.06892,5.50692,35.6284,7.90634,0.0,1.02519,0.0,0.0,2.03576,1.61567,3.12499,3.93105,0.298862,1.13732,3.09936,0.0,4.61024,1.04769,1.38864,1.7311,2.14465,4.99283,2.09034,9.21388,2.16749,1.08658,2.06238,19.8545,0.0,1.2101,11.1563,4.18036,6.38285
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_552428,35.7705,36.845,43.7125,27.1437,23.7966,92.7267,21.8836,120.555,13.1347,10.6937,35.8148,39.1676,44.3325,23.9985,48.8171,23.5274,33.6212,15.6369,18.6633,36.1317,376.978,23.1526,35.2937,17.174,14.1021,39.1486,48.8235,23.1476,16.4757,28.3588,33.2004,39.561,5.78456,10.6695,40.5697,13.6916,35.6958,41.67,31.7528,21.2199,61.7305,27.0255,45.9621,143.638,16.8689,21.7441,17.3633,12.1831,14.2331,17.7768,36.1881,29.6864,33.0693,20.8966,32.7727,31.2688,39.4648,38.0256,27.3807,23.5601,50.0297,19.1338,23.2738,22.0363,37.6801,25.7264,20.9823,27.6635,16.4638,32.9334,20.1662,13.7147,20.2764,34.4519
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2069877,7.87063,18.6171,26.5447,7.03201,22.9677,8.78703,6.35615,53.618,12.3954,4.00935,14.0234,30.0029,21.9103,17.9489,25.8116,13.7717,11.2172,8.3889,18.1859,14.8887,164.011,11.6833,19.7536,10.1161,6.31141,28.5505,11.8626,38.2215,7.80031,22.5995,26.7025,13.4591,5.06057,8.58393,23.6594,11.706,23.7269,31.5882,35.7154,6.42142,39.5753,26.8105,37.4339,76.8892,20.8731,1.41648,9.66205,0.0,2.74096,20.005,41.5612,23.3963,12.0905,9.17855,17.4714,18.1921,36.3263,12.7164,18.0331,14.4045,22.2369,6.64532,15.496,6.38377,12.4445,21.7172,13.3603,27.7048,14.1851,20.5292,18.5659,15.3382,5.82876,12.7695
DM_I_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_375779,5.13307,8.86727,6.08252,0.0,2.18895,6.32406,2.68949,12.6389,2.89841,4.29796,7.46373,9.3749,12.8688,6.81066,0.0,0.0,0.0,0.0,0.0,1.76304,25.6118,2.18224,3.19147,5.01827,0.0,0.0,0.0,15.8609,2.13896,8.74364,7.71773,7.68862,0.0,0.0,0.0,0.0,3.67096,1.94255,8.66117,8.04952,4.59003,0.0,2.56844,20.7943,5.48558,0.0,3.65943,0.00404405,3.45666,4.86812,3.65479,8.32668,0.0,0.216797,0.0,3.22511,8.29311,4.93927,0.0,2.45076,0.0,0.0,3.28737,6.15923,4.80808,8.6409,1.94158,0.0,5.02479,12.6364,0.0,5.47014,4.2342,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1222184,14.5247,7.19278,4.17123,10.2859,7.12874,3.08017,6.13583,26.6703,12.2388,3.0632,10.2726,10.3275,6.69158,19.431,15.4079,6.2117,12.2057,9.16343,23.6721,7.21645,84.7296,6.12323,10.2774,9.15992,3.06907,8.24679,17.348,11.2104,6.21768,8.20866,7.14123,17.2882,26.2782,3.08632,13.3191,5.13595,18.3374,14.3302,9.35207,3.05689,20.5781,7.18944,12.3387,49.7831,5.07931,7.22223,1.03055,1.03314,4.09468,7.28094,7.13085,8.31838,9.20008,5.16202,4.08205,17.4663,13.3653,7.27712,10.2039,10.2449,22.7885,7.16908,9.29726,5.21989,9.18218,6.13479,0.0,3.07299,6.20582,22.5053,3.1289,7.18741,10.2642,12.1977
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_72738,20.4413,32.3345,31.2339,23.5635,22.1371,56.292,22.4029,88.4448,15.5358,9.12545,30.2081,49.0813,38.3218,41.6033,41.0224,24.0081,41.9069,20.9224,27.9837,31.3009,394.719,12.6218,45.5018,35.1,17.2069,33.3206,31.4838,24.2721,29.2251,33.3928,41.5058,50.6052,26.4282,8.29895,42.809,20.6265,34.0661,47.243,41.1094,10.4689,57.3489,25.231,52.6874,145.799,21.6542,16.319,25.6766,0.0,12.6721,23.4261,42.6758,23.15,26.8684,29.8846,18.8113,33.674,29.0164,33.9168,27.0519,36.4857,26.1055,34.9131,34.2057,20.6548,21.6744,6.98985,9.9257,32.2232,20.2351,32.6667,11.9931,24.1279,23.1284,19.2036
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_967242,38.429,19.9336,22.2575,34.7903,30.5894,31.8255,18.7767,82.3331,25.3756,9.87898,61.3323,41.5388,66.9467,34.5242,52.5335,22.6703,18.8714,7.8592,34.5515,24.7722,216.489,28.9184,41.5683,26.6148,10.4525,24.8732,25.8819,48.5317,24.5943,12.5639,36.2739,40.8942,18.7582,21.0078,45.9128,30.75,41.9578,40.6313,53.6885,21.5718,37.2984,37.3352,47.4326,148.961,8.27493,12.6343,30.1407,1.4554,11.3147,38.1821,24.4608,22.6571,34.9008,21.5962,20.0909,30.3449,31.4628,25.2251,31.5348,53.1831,68.1952,40.0498,35.6296,15.2449,10.498,23.2081,32.9404,26.923,14.2165,23.3222,15.642,21.5098,39.9925,34.0872
I_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_881156,51.8798,31.3413,40.225,36.1317,51.9668,70.0433,25.9045,135.773,17.0153,9.19883,34.8447,58.8659,41.4962,41.6451,67.8468,15.1583,28.9159,43.4534,48.7487,18.0878,468.566,18.4454,41.5255,36.4608,16.8138,25.9063,36.8923,20.7146,34.5416,28.2257,69.8157,47.8012,38.7002,12.5361,33.0974,18.0338,45.5311,43.818,68.3632,18.028,78.1096,56.0583,96.6818,210.624,29.9281,20.5815,46.8951,9.00954,19.876,42.9674,34.4806,42.5918,41.0905,22.8602,15.5604,26.4733,42.4918,43.8919,41.2774,50.6809,44.5622,44.5377,32.139,1.92175,14.5408,29.1637,10.0529,28.805,19.8546,38.1637,20.2074,28.2631,23.3144,33.9435
BL_3_CKDL230008524-1A_H5HLYDSX7_L2_2_966277,14.3833,22.2937,18.9844,0.0,20.0771,10.8405,22.6917,82.4561,23.188,3.16978,14.7087,47.8094,38.8763,14.4864,50.6616,13.2437,28.597,27.2515,18.1614,0.0,303.936,8.99662,18.0617,22.8192,26.4261,0.0,29.7912,20.5313,16.8665,12.7947,25.901,44.6384,71.2417,16.1612,10.0181,11.5421,25.7956,40.0041,40.9059,13.4277,0.0,0.0,42.8695,134.089,20.3428,21.4738,28.2549,0.0,7.85216,0.0,24.2809,24.1053,14.447,3.3617,11.9472,20.496,23.2665,27.585,20.8202,1.82898e-05,25.2399,30.0899,24.9153,7.93772,0.0,6.37952,5.77868,13.4652,5.16732,64.3701,0.0,0.0,31.3549,14.3484
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_753803,37.681,47.0124,7.84146,2.92457,13.6938,32.6093,5.83288,0.0,7.05643,0.0,9.73834,6.34102,55.9917,16.9516,10.7267,9.71946,9.29036,6.32998,0.00975934,2.06933,59.4355,2.36475,29.4604,9.52618,3.94324,0.270193,12.8294,26.1856,6.80433,9.26432,0.00105082,60.3248,0.0,12.4466,12.6262,3.09434,45.9612,10.9203,69.6754,6.85784,48.468,1.35197e-07,0.00132018,0.0746666,22.6002,3.40369,5.47566,4.18374,0.0,10.3589,36.9637,4.40737e-05,16.1895,6.70987,23.9624,4.09525,13.1666,8.44289,37.4337,0.00973134,26.9061,11.5936,1.17312,5.85933,4.54926,4.12034,15.9811,34.348,6.47916,17.5761,3.5602,5.199,5.785,10.4224
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_471857,0.0,19.6338,0.0,0.0,1.04389,0.0,1.53687,13.1116,0.0,5.40062,1.34512,7.63558,1.12986,0.0,17.2079,14.2112,1.18424,3.4746,0.0,0.0,0.0,1.13182,3.37455,2.31832,5.31094,3.2048,1.41479,4.67262,1.69079,7.70915,18.5562,7.45102,4.14689,0.0,4.41079,0.0,37.2432,0.0,4.09012,21.977,0.0,13.0403,9.85378,18.5345,3.32024,8.49451,1.17639,0.0,1.06525,2.25945,2.31193,0.0,1.25554,1.04012,1.05076,1.04438,0.0719504,5.36393,1.09468,1.10042,1.04381,0.0,2.81933,0.0,10.0344,2.19896,0.0,2.26115,5.16346,3.29944,1.13216,0.0,3.16269,3.3116
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_742718,0.0,2.1134,6.55613,2.1077,3.11606,1.04833,0.0,5.32991,0.0,0.0,0.0,3.14567,1.30121,3.10951,5.33669,4.47227,2.27304,1.2534,7.33004,0.0,16.0707,1.15487,0.0,0.0,0.0,1.04992,2.36244,0.0,0.0,1.05213,1.04036,2.08475,2.1835,1.04443,1.09913,2.09661,1.08398,1.04198,2.26369,0.0,5.31326,1.29659,2.16089,11.3955,0.0,0.0,2.13475,1.08281,2.09745,2.20929,1.09944,4.45772,2.09295,6.63041,1.02881,0.0,3.17764,0.0,1.08786,4.20667,0.0,0.0,8.51895,0.0,0.0,1.04414,2.09545,1.18437,1.05817,0.0,2.14446,1.04658,2.51765,1.03241
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_91635,0.0,0.0,6.67383,1.31318,0.0,0.0,1.01819,42.1262,0.0,6.9161,2.42635,5.63006,1.43954e-08,3.33013,2.11492,0.0,2.62642,2.0953,0.0,5.16941,0.0,0.0,4.63685,2.73846,0.0,2.11153,0.0,0.0,0.0,0.0274578,0.0,3.19974,0.0,2.07764,0.0,2.77565,2.35919,1.66935,19.6632,5.17923,0.0,0.0,0.0,54.9099,0.0,0.0229091,0.00064231,0.00967039,0.0,7.50152e-05,7.07188,2.77426,3.17903,0.0,1.39368,1.07065,3.65462,1.28889,2.66816,0.0,2.0981,0.0,12.0851,0.0,0.0,1.27085,0.0,1.29272,0.0,0.0626234,3.14438,0.513923,0.0,6.24499
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_34266,0.0,0.0,0.0,0.0,1.03318,0.0,2.07103,1.0341,0.0,1.05103,0.0,0.0,0.0,3.08573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33262e-08,1.42689,0.0,0.0,0.0,0.0,1.25015,0.0,0.0,0.0,0.0,0.0,0.0,1.04667,3.13559,0.0,0.0,0.0,2.04544,0.0,6.39824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04099,0.00634088,1.11091,2.14323,0.0,0.0,1.02141,0.0,0.0,0.0,0.0,0.0
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_137012,128.978,142.24,147.321,124.669,189.041,302.623,116.077,519.659,63.8911,48.6503,181.633,214.045,412.592,161.577,241.658,102.163,147.811,75.2354,230.969,170.741,2232.31,122.527,193.107,115.947,79.5991,147.106,212.131,173.52,141.146,139.293,217.757,253.948,104.738,69.1147,179.59,67.1342,169.449,149.668,204.676,106.747,331.096,181.243,300.368,732.475,99.2898,93.0513,123.577,10.7523,61.0288,146.295,158.744,157.263,134.234,136.226,88.6693,102.26,205.208,154.043,216.101,203.752,196.753,152.487,238.623,101.925,124.69,69.2313,97.8773,158.365,118.029,197.043,83.9198,108.287,94.3242,158.192
I_6H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_745088,6.97697,2.05638,11.2088,6.02794,5.21721,18.0962,7.92291,42.7364,0.0,2.31837,5.47886,22.8449,7.05028,16.7991,11.8267,10.1498,4.44702,2.46009,46.2753,9.32805,151.326,0.0,5.3802,0.0,2.65922,0.0,13.7809,0.0,7.18891,19.5732,18.3632,14.1339,33.8259,2.99791,11.457,0.0,19.2432,13.4036,23.8861,5.42947,23.7692,24.9543,24.2132,46.4423,13.2834,0.0,12.6875,0.0,3.58561,24.0696,19.4805,19.643,15.8202,0.0,3.42804,15.2053,9.03644,19.5418,22.9423,25.7371,14.2649,21.5706,16.7313,7.75012,5.43908,6.96263,10.0816,4.64273,12.0263,19.6969,15.2309,5.88065,13.7834,11.964
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_635445,1.06047,0.0,0.0,6.30325,1.05708,1.10244,2.03638,2.071,3.19501,8.72287,3.33059,6.8558,4.62139,3.14324,1.07257,2.13734,0.0,1.05672,0.0,0.0,0.0,2.18729,4.27234,1.10417,2.10509,0.0,2.09779,1.19573,5.25799,3.28723,2.1795,4.31167,0.0,0.0,2.08239,1.04864,3.26448,0.0,15.1866,2.08044,1.06369,7.29696,1.09105,11.1499,0.0,1.46255,0.0,0.0,1.02037,1.08175,4.30247,3.84969,6.51625,0.0,3.13578,2.29005,8.49867,6.39546,0.0,0.0,2.11596,7.54383,2.16717,0.0,0.0,8.63017,0.0,12.4776,1.07436,1.03338,0.0,1.02785,1.03542,1.07756
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_643722,1.32317,0.0,0.0,1.94437,4.67545,4.19423,0.0,7.49148,1.2842,0.0,0.0,1.68095,6.17729,0.0,6.21056,0.0,2.92964,2.16912,0.0,5.87908,19.0798,2.14798,2.55205,4.33706,0.0,0.0,0.0,3.47239,2.33491,0.0,0.0,3.06883,0.0,0.0,1.38023,0.0,7.40393,3.86583,3.21141,0.0,8.76827,0.0,1.36965,14.4222,0.0,0.0,0.0,1.33257,0.0,1.76327,16.3043,3.88301,3.07936,2.28334,0.0,0.0,0.0,2.77718,0.0,0.0,2.10805,0.0,0.0,1.20572,0.0,2.76609,0.0,1.80278,0.0,0.0,0.0,1.31506,0.0,1.36685
I_6H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_29941,1.01897,1.04153,28.7497,2.11193,2.31713,0.0,0.0945453,12.1323,7.70434,1.08012,4.63268,3.01011,0.0,3.18811,0.0,0.0,2.17998,0.0,0.0,2.06386,0.0,2.10476,8.8867,5.41064,0.0,0.0,2.11824,0.0,4.29923,0.0,4.67092,0.0,0.0,0.0,4.63777,3.15734,5.1905,0.0,7.20109,0.0402495,0.0,2.1626,0.0,36.8299,0.0,0.0,0.0,0.0,0.686304,0.0,7.72462,1.65281,8.93287,0.0,4.27705,0.0,0.0,0.0,1.03924,1.12075e-06,1.038,0.0,0.0,0.0,4.1029,0.0,0.0,3.46372,0.0,0.0,0.0,6.92449e-06,0.0,0.0
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_636875,0.0,0.0,0.0,0.0,7.45668,3.07207,0.0,3.34609,0.0,2.57805,0.0,3.12923,0.0,0.0,1.16809,2.0774,0.0,1.04296,7.21542,0.0,5.20712,1.03933,3.48171,0.0,0.0,1.06827,2.09975,0.0,4.30331,2.15684,2.48748,0.0,1.00984,2.14034,10.4018,3.85049,0.0,14.548,5.81931,1.02664,1.03125,2.12311,0.0,50.9893,1.63227,3.14,1.0452,0.0,2.05891,7.12322,2.72726,2.08014,0.0,0.0,3.66245,0.0,1.03454,3.96043,0.0,1.03062,0.0,5.26024,1.04099,0.0,1.29868,4.3914,0.0,0.0,15.1409,0.0,2.33649,0.0,0.0,3.46016
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1145326,51.1869,47.4963,116.247,44.0852,47.4644,75.5797,50.5484,262.333,19.1552,22.4156,78.8324,87.5864,61.9361,66.4661,116.187,55.1347,76.9358,49.7904,41.6513,84.8454,696.526,46.4167,37.376,49.0978,11.6578,37.7806,73.6517,43.0233,56.6756,56.7456,50.2575,88.1738,54.7967,29.6907,49.9071,22.7383,59.3551,50.9534,97.773,26.8353,124.576,49.228,111.808,302.398,47.9663,23.072,19.5241,3.1852,23.2974,46.9956,47.2561,90.6784,51.3468,61.2493,47.2597,64.318,85.0418,80.9104,62.1213,70.1217,72.1713,56.8345,79.799,18.1901,31.2962,27.4476,72.1034,73.7696,47.5359,127.006,31.9043,60.2554,58.611,61.9295
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_224808,11.9102,1.71597,4.99188,10.2399,4.1093,2.06799,2.23755,47.6148,0.0,3.2343,16.3351,4.85633,10.4396,8.21965,14.1893,0.0,8.16081,9.44813,14.8225,10.2546,103.85,6.1344,10.1486,11.917,2.89293,10.3554,11.0862,13.2545,0.0,8.58937,13.2766,26.0521,6.98585,5.14386,6.16746,0.0,19.3034,14.9709,23.5617,2.82174,25.2249,18.1164,16.7651,53.1644,4.58462,8.25733,7.22853,0.0,0.0,6.67358,13.2507,7.05686,8.23922,1.03456,9.19999,13.4,15.4529,13.1353,0.0,13.3321,0.0,11.1124,2.5997,4.18328,0.0,6.98683,3.66616,11.2745,0.0,19.9127,0.0,9.61638,3.84018,8.22671
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_849293,71.1438,37.1015,59.8985,50.0251,71.4948,108.033,39.6509,231.541,46.1316,23.5721,79.5964,99.1219,118.342,79.7068,110.462,71.6551,95.8419,49.2017,73.8008,65.7242,787.55,50.1885,76.4251,42.9214,24.6574,60.8373,72.809,75.6839,44.0334,55.0345,93.7556,97.9385,68.6067,42.24,87.9262,29.9788,70.6062,72.3831,104.919,44.934,156.829,87.8255,133.082,366.034,38.763,21.7508,41.4108,4.15176,17.4385,57.7042,66.9197,59.462,61.4706,51.3996,42.5896,59.6536,77.0077,68.5901,70.2341,90.1166,79.5407,84.6838,81.9119,45.441,64.4297,47.947,51.1158,51.5742,38.401,71.4325,49.1345,42.2518,55.9213,58.0453
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_969954,0.0,11.6028,26.4569,29.1582,15.3331,0.0,0.0,52.0815,0.0,16.2885,9.12026,38.8049,22.1224,2.9782e-08,32.7523,8.7803,42.4446,0.0,0.0,11.5243,215.204,7.57236e-06,32.7622,10.7228,0.0,26.9275,16.2467,9.62403,15.7281,22.1368,15.003,7.72339,3.74677,0.0,7.63486,17.1938,9.39321e-05,26.3776,15.4153,16.4394,22.7342,25.3839,60.2817,84.1899,5.75823,0.0,0.0,1.80799,12.558,12.1831,26.4839,13.973,0.0,4.68464,16.0857,7.45813,7.53297,0.0,0.0,34.5308,56.6364,10.0728,4.26401,4.65036,11.0706,0.0,7.761,16.9974,14.6956,44.6914,0.0,12.2455,29.8058,9.25336
DM_NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1276981,97.7286,65.548,102.485,73.2903,101.338,128.402,90.0985,340.454,56.8704,36.3515,107.242,130.79,179.792,92.0782,156.331,69.3479,88.3437,55.8742,101.853,89.5594,1219.09,48.1671,138.443,78.6806,42.3269,57.3736,96.0347,89.3534,85.0973,86.1138,157.585,141.112,113.722,40.9842,105.971,53.7098,151.735,93.7965,143.067,71.2593,146.897,132.055,197.289,494.613,62.165,45.2409,66.8159,19.331,34.751,66.3432,83.0584,107.201,104.541,78.2827,84.4984,91.4756,97.404,90.3584,105.419,133.239,84.8724,117.756,162.891,62.0957,69.2833,41.1503,40.7484,78.4708,79.1345,108.759,57.6631,76.6108,53.3055,62.5668
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1620494,12.6125,9.45339,14.0264,11.5687,9.31569,27.202,4.20006,47.5838,10.3211,2.06845,16.5728,12.5651,18.0283,17.5935,20.7013,8.48518,3.1383,2.09105,2.43351,11.6646,192.399,8.03984,10.6972,9.36994,4.15808,13.115,33.184,13.5345,11.8343,20.9836,6.58997,25.4668,6.54338,5.61078,10.4966,3.14204,22.8121,16.6227,24.7801,5.13782,25.4512,24.3042,25.1427,70.5505,9.25276,4.2437,13.2533,0.0,5.23501,13.8416,15.9868,13.9451,13.5552,8.39306,9.23509,14.5764,17.3713,6.39482,20.7285,7.64403,26.2015,21.7488,21.1993,7.53235,11.0228,8.3399,6.44329,17.7744,10.5165,22.7644,6.42671,8.28512,13.4624,15.4652
