target_id,DM_NI_24H_1,DM_I_24H_1,LB_NO_0H_2,LB_I_3H_4,LB_NI_3H_3,LB_NI_24H_1,LB_I_48H_1,LB_NO_0H_3,LB_I_3H_5,LB_NI_3H_2,LB_I_6H_1,LB_I_9H_1,LB_NI_24H_2,LB_NI_48H_4,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_I_9H_2,LB_I_24H_4,LB_I_6H_2,LB_NI_3H_1,DM_NI_48H_5,DM_I_48H_5,LB_NI_6H_5,LB_NI_9H_5,LB_NI_24H_3,LB_NI_48H_5,DM_I_24H_2,LB_NO_0H_1,LB_I_48H_3,DM_NI_24H_2,DM_NI_48H_4,LB_I_9H_3,LB_I_6H_3,LB_I_24H_5,LB_NI_6H_4,LB_NI_9H_4,DM_I_48H_4,LB_NI_48H_2,LB_NI_24H_4,LB_NI_6H_3,LB_NI_9H_3,DM_NI_48H_3,LB_I_9H_4,LB_I_24H_2,LB_I_6H_4,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_48H_3,LB_NI_24H_5,LB_I_3H_1,DM_I_48H_2,LB_NI_6H_2,LB_NI_9H_2,LB_I_9H_5,LB_I_6H_5,LB_I_24H_3,DM_NI_48H_2,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_NI_48H_1,LB_NI_3H_5,LB_NI_9H_1,LB_NI_6H_1,LB_I_3H_2,DM_I_48H_1,LB_NO_0H_4,LB_NI_48H_1,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3,LB_NO_0H_5
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_811337,9.41895,23.9717,48.7678,9.05175,40.6513,36.8771,34.2754,49.3482,30.6397,22.7681,32.5015,47.4978,33.3143,16.7596,21.1574,26.0791,20.1871,21.2369,20.7737,23.4233,40.8371,27.2313,342.829,37.2407,30.4373,57.4675,36.0576,12.4569,100.16,25.4556,11.1346,22.7276,28.0104,28.8425,30.1165,15.4058,65.863,20.5338,27.6866,21.7982,38.7517,18.6116,18.3725,18.4022,49.0994,16.53,28.8629,15.4096,26.2424,45.1415,34.1764,29.7704,28.3504,31.2514,29.265,22.7382,23.821,27.7364,20.2079,25.9151,29.5668,42.3301,26.1165,9.41439,29.7889,9.61537,2.18647,13.2977,145.069,56.4678,77.4223,24.9647,35.3103,48.6856
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_285799,6.189,10.6911,15.1081,2.05792,15.3981,5.27526,20.4459,21.8501,12.2806,15.0554,17.2077,3.06416,11.4008,3.46262,3.07257,11.2259,14.5054,6.52465,9.64107,5.60755,20.6171,5.13101,142.44,9.31912,0.0,9.67838,18.7092,8.20506,39.5606,18.5602,3.45339,10.1244,8.37715,6.17754,7.90598,2.05467,24.713,18.3709,12.2236,3.09963,18.4818,26.7358,7.20502,6.61329,30.3879,8.67453,11.7606,2.09837,6.15315,14.0043,20.0732,17.0289,7.22163,6.13747,14.5166,17.6712,16.432,12.2651,11.9736,13.1792,6.11807,8.1957,5.17228,15.2597,11.4818,7.18073,2.07825,3.10601,44.5234,24.7683,32.5731,3.0597,13.8354,14.9969
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1495308,23.8506,44.5258,66.4472,15.4845,26.7755,63.0006,45.0723,67.25,60.3639,36.2634,27.1427,30.6946,38.391,33.9551,18.6277,34.8088,45.3813,24.6108,53.0761,31.3848,66.2548,34.813,403.373,30.4731,44.6093,61.4731,67.2603,23.7696,137.032,49.6875,13.3004,41.553,32.2939,38.3288,29.316,34.9753,74.8131,52.4933,37.8337,22.7309,40.1723,20.6585,44.7174,22.3882,62.6294,24.0459,25.6191,24.3726,14.423,46.0872,43.1508,46.6698,39.1225,38.8956,17.6007,58.8666,43.1914,62.501,36.1253,46.7315,43.1384,39.029,13.6121,23.4869,42.5822,11.4873,7.44323,30.1549,229.42,72.624,62.3398,26.731,60.1249,63.3045
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2194516,7.69525,9.48512,3.1211e-05,0.0,0.001458,2.51664,16.1736,12.6275,9.78639,0.0,5.04291,0.00176408,8.35066,0.0,9.02792,0.0,0.0,4.77999e-07,15.4942,0.00444178,0.0,10.1763,0.00170695,10.0873,13.2265,0.00979167,0.0,0.0,0.00975995,9.96632,1.29789,7.51303,5.08404,0.0,7.03681,8.06218,7.6238,10.3524,9.07575e-07,3.45296e-06,12.8555,5.74756,7.18704,1.88611e-05,0.0,0.0,0.0,4.82024,7.68337,0.0,8.41543,0.0,0.0,0.0,4.08126,0.0,0.0,0.0,0.00978906,1.87288e-08,0.0,11.5916,0.0,0.0,9.04881,1.72904,0.0,0.000236121,0.00986191,0.000288688,0.0,0.0,5.51105e-08,0.0
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1280035,0.0,55.1797,40.3193,6.69723,40.6294,0.0,50.3845,37.5645,45.721,54.4389,45.8753,49.5156,32.8911,17.3659,14.0482,41.3426,39.651,42.9906,36.0974,28.5442,47.7109,39.5172,298.709,19.3449,28.8148,41.5819,33.91,31.119,105.431,28.9292,4.82858,33.5553,17.129,29.8795,24.2506,12.951,65.4056,26.3278,23.0129,20.302,42.3007,56.0462,43.7902,34.7159,41.5115,19.1276,33.078,26.3729,4.98112,17.853,15.3431,50.5896,20.5164,34.3097,27.6145,63.2358,78.7987,18.7182,48.9456,52.0346,10.4743,46.8564,15.9259,55.2211,30.8663,8.64118,14.1478,18.0517,138.826,64.8543,72.1175,32.5688,67.2436,46.6568
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2332839,6.51345,25.8421,26.984,0.0,34.1422,18.673,38.6901,40.3795,30.1912,18.2713,0.0,26.6049,24.6997,16.2375,0.0,14.0296,44.9415,19.8062,20.6044,20.4358,32.4199,30.3884,327.523,26.7249,17.6097,20.7581,28.5371,6.33395,92.0638,3.78968,0.0,31.0305,21.2085,51.966,35.7625,13.4715,84.7874,21.5006,54.9557,24.6731,25.2534,0.0,27.4574,2.01328e-05,9.06245,25.3173,24.5623,15.0111,12.9067,12.9539,24.4674,35.3536,11.8539,17.1992,42.7562,37.1632,25.4821,14.3966,24.3006,33.6744,59.2925,19.1572,12.2228,12.7387,19.2002,7.95215,3.11257,31.1964,112.316,82.4467,114.458,18.0023,43.5313,44.3052
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_791395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1685418,0.0,0.0,13.8897,1.08258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06136,0.0,0.0,0.0,0.0,1.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23251,0.0,0.0,0.0,0.0,1.03612,0.0,0.0,0.0,0.00403901,0.0,5.25801,1.03023,0.000212189,0.0,0.0,0.0,0.0,0.0,0.0,2.18008,3.42553e-08,0.0,0.0,0.0,3.25027
NI_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_609680,20.8472,10.2052,19.8221,4.97611,24.9197,22.7267,37.1949,36.1442,17.325,17.7268,15.2977,15.2611,20.3571,7.38916,5.33933,0.0,47.3155,28.2986,27.9135,15.6254,46.1518,7.85295,96.4354,27.3978,15.1746,49.3982,21.5798,7.65128,97.4003,18.7051,0.0,26.8996,3.83503,21.1303,20.2005,26.366,41.221,4.82074,29.3751,33.1718,40.5594,6.39493,30.672,4.64194,12.5053,0.0,11.9841,13.3903,12.6939,24.3109,32.4494,10.7292,42.8436,15.5678,11.6128,28.2017,0.0,43.5704,34.7566,10.7647,26.4704,0.0,17.3315,21.279,22.9584,0.0,0.0,15.8304,85.0396,14.283,16.4017,0.0,41.9008,24.7166
NI_9H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_1688948,1.03773,0.0,2.54686,1.03811,1.45471,0.0,0.0,1.0708,3.12915,0.0,2.20544,0.0,1.05374,0.0,0.0,2.81048,4.68146,2.11152,0.0,2.13124,4.23363,0.0,2.09047,0.0,2.03758,0.0,2.09974,0.0,5.28275,1.92589,0.0,0.0,0.0,0.0,1.04791,4.08562,2.19999,2.23247,1.66838,0.0,0.0,0.0,0.0,2.66989,0.0,4.43488,0.0,0.0,9.11568,5.25251,8.55174,0.0,0.0,0.0,0.0,7.02415e-06,1.53939,0.0,1.14694,2.11478,2.10618,3.23498,3.40171,1.5628,4.25734,2.04371,0.0,0.0,9.12196,2.13521,0.0,2.18213,1.24828,9.08135
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_763884,6.63561,2.98365,1.78428,0.0,9.7927,0.0,1.13002,2.66603,2.09274,1.10843,0.0,0.984008,0.0,0.0,0.0,6.33392,1.05019,3.13314,0.506633,2.19178,0.0,0.0,0.524931,0.0,2.95407,0.0,4.2121,0.0,0.0,6.25347,0.0,0.0,3.11823,8.58347,0.0,2.82899,0.0,4.52324,0.0,3.12325,0.773478,0.0,0.0,2.08579,1.52669,1.03123,1.04366,0.0,2.53945,4.20903,0.0,6.27043,1.05006,4.36533,0.0,0.980896,0.0,0.0,2.30464e-08,2.10342,10.4029,1.06738,2.05309,2.13399,2.10372,0.0,0.0,0.0,0.0,1.04815,1.03293,0.0,4.15822,2.18545
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_771133,0.0,0.0,0.0,0.0,2.38489,4.55138,3.22353,3.21176,3.24152,0.0,2.10859,0.0,0.0,1.04221,0.000944131,0.0,0.136134,1.05559,1.04544,0.0,0.0,3.10526,0.0,0.0,0.0,1.1401,0.0,1.2396,0.0,1.07867,1.06595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00984134,0.0,0.0,0.0,3.36975,0.0,0.0,1.26843,0.0,1.1094,0.0,0.0,1.04579,0.0,0.0,1.02304,0.0,0.0,0.0,1.06946,0.0,0.0,3.18993,0.0,1.12035,0.00685116,0.0,1.02684,1.06986,0.0,0.0,0.0,0.0,1.0621,2.14538
NI_9H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_786441,15.0766,29.1975,30.1782,13.5832,25.6996,10.2711,17.2608,29.1423,28.1269,16.252,16.2037,27.489,18.3766,17.3157,7.21514,12.5504,26.1288,12.9004,35.3088,25.6996,36.474,30.2919,269.553,18.2245,21.6361,28.1786,27.0785,12.5592,71.0659,13.9563,6.27538,19.3072,29.1281,23.1898,16.1178,17.1225,72.9771,14.5726,18.9869,15.0014,21.1651,11.945,12.3241,19.1964,19.7272,16.7823,14.6881,12.2248,9.81369,24.7124,20.0077,30.4407,19.4431,8.07001,14.1369,40.2353,18.0338,27.3911,15.2726,27.2128,15.0255,20.0679,9.71424,10.6357,20.0506,7.18312,6.87529,6.18207,88.5225,36.7981,36.5739,9.60472,16.3973,24.9816
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1266337,0.0,0.0,1.12705,1.00355,1.00155,0.0,0.0,0.0,9.03927,0.0,0.0,0.0,0.0,0.0,2.36495e-06,1.962,0.0,2.00205,0.0,1.05289,1.13178,1.01113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08542,0.0,0.0,1.00217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12633,0.0,6.02006,1.02888,0.0,0.0,0.0,0.0,0.0,1.00113,0.0,0.0,0.0,1.00085,0.0,1.00055,0.0,0.0,2.26823,0.0,0.0,0.0,1.0283,0.0,0.0,2.00305,0.0,6.89614
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1110181,1.556,0.0,2.25115,2.30746,1.14951,0.0,1.07451,0.0,2.36481,1.10107,0.0,2.106,0.0,0.0,1.13588,3.32926,2.1777,1.06339,0.0,0.0,1.07825,0.0,0.0,0.0,0.0,0.0,0.0,5.30615,86.872,0.0,0.0,0.0,0.0,0.0,1.17308,1.0214,0.0,4.21179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53686,0.0,0.0,0.0,0.0,2.12313,1.16625,1.1352,0.0,0.0,0.0,0.0,0.0,1.05739,1.05309,1.06331,1.06833,0.0,2.2882,0.0,0.0,0.0,7.68348,0.0,0.0,1.03889,2.11955,1.0926
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1259013,0.0,0.0,1.21762,0.0,0.0,0.0,1.08134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6461e-06,0.0,1.24624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_3H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_861839,1.11998,1.16854,2.14778,0.0,0.0,0.0,0.0,1.09968,1.08646,0.0,1.05793,0.0,1.06566,0.0,0.0,4.22923,1.07705,2.20365,0.0,4.55915,5.46444,2.27477,2.19058,0.0,2.05272,1.44106,4.34882,8.75329,3.11642,1.07213,2.10641,1.08675,1.04998,1.09867,0.0,0.0,0.0,2.29665,0.0,0.0,0.0,0.0,0.0,2.2395,0.0,2.06858,5.34098,0.0,2.16182,1.09662,0.0,0.0,3.15018,2.09445,0.0,1.64469,0.0,0.0,5.29395,0.0,3.32556,3.30913,0.0,1.09206,0.0,1.05826,0.0,0.0,9.14953,1.07581,5.20537,0.0,0.0,0.0
NI_48H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1007801,17.6397,28.1437,45.0869,20.7906,24.8057,3.8158,25.1903,37.9671,48.2471,28.3436,30.4996,19.3649,22.5195,30.7095,30.8843,29.7211,42.3104,27.2012,27.844,37.911,62.6718,47.7647,446.729,27.5079,40.428,69.1026,41.7693,20.8764,132.671,54.8685,18.5853,25.423,29.4187,22.549,37.208,16.9651,67.7096,29.1358,27.7814,14.3528,19.9234,21.3521,33.8552,25.8431,40.7791,30.4636,12.4001,11.6575,19.2825,54.8429,36.5533,42.8468,25.9046,23.7713,18.2802,36.0803,37.4118,21.2708,42.2671,33.7987,32.4979,35.7814,18.3453,18.2211,45.0132,9.61786,4.9692,32.8285,149.188,96.3913,94.5665,10.4096,47.9052,73.1361
DM_NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_766256,13.9862,0.0,26.0378,1.97234e-06,0.00111645,16.8304,0.00195463,71.6565,0.0,0.00975934,0.0,74.9714,0.351167,12.3445,0.0,0.00120711,64.9031,0.000196275,0.0,0.0,27.2195,12.62,162.239,13.6385,126.776,7.16743e-08,47.0621,16.0982,0.000351243,15.9094,0.0,0.0,0.326544,0.0,0.0,14.5617,79.771,18.9577,30.9387,31.6284,9.01176,12.8182,20.5565,1.19536e-06,18.6168,0.0,17.4064,0.0,0.0,0.0,0.000246027,0.0,17.9719,32.7981,54.657,30.9414,3.6087e-07,15.8675,9.41189,32.8288,0.0,5.09621e-07,9.08254e-07,1.17676e-06,41.2336,8.97761,7.74592,0.00976149,55.9588,1.22417e-07,14.6424,14.2269,33.6208,0.0
NI_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_766709,2.10342,0.0,0.0,0.0,0.0,0.0,0.0,14.0907,0.0,0.0,0.0,0.0,0.0,3.55144,0.0,0.0,27.0129,0.0,0.0,0.0,6.82334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0377,0.0,0.0,0.0,82.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1689,7.2507,0.0,0.0,7.65451,1.12669,11.5951,2.23876,0.0,0.0,8.31,0.0,6.89491,0.0,11.7931
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_469896,2.24496,1.03453,6.74635,0.0,5.09673,0.0,2.0559,25.49,0.0,3.3253,5.19309,8.34696,0.0,0.0,0.0,0.0,4.17263,0.0,1.67742e-08,0.253312,3.14314,0.0,0.0,4.15299,0.0,0.0,6.70924,1.1552,19.5074,12.5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66843,1.06545,0.0,0.0,0.0,0.0,0.0,0.0,2.77721,0.0,0.0,1.1193,4.15654,0.0,0.0,5.1623,0.0549502,0.0,0.0,0.0,0.0,4.20185,0.0,1.59407,1.04189,0.0,0.0,0.0,2.07054,0.0,0.00181558,7.50326,6.20339,0.0,3.68397,2.10671,13.8567
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_850970,33.0287,97.9834,128.271,55.1594,126.215,42.0048,202.739,164.798,113.896,88.3073,56.7301,86.5112,45.7801,35.1453,81.7458,75.0166,85.89,58.9921,131.346,53.8669,173.233,99.2092,1012.12,98.4065,155.917,115.676,151.385,55.9171,281.818,137.218,47.9051,100.336,36.1113,103.33,133.173,64.4116,146.831,128.424,86.8033,83.1572,111.353,82.0352,103.196,86.5592,160.914,63.5065,87.8558,45.2579,49.5741,108.275,96.8754,111.378,79.9148,79.7661,38.8069,139.484,80.2946,146.405,88.4021,123.142,125.386,115.22,58.8468,69.0146,76.8621,24.1115,0.0,58.1711,491.961,212.901,186.056,50.5971,106.161,157.736
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_844781,12.5343,39.0443,40.6193,13.8323,25.9186,28.9215,36.8803,52.067,40.0708,47.4264,23.2768,32.8844,13.7761,7.42328,9.514,34.6973,49.4826,25.4277,78.1752,19.5894,52.6223,38.7216,406.157,41.9266,48.0924,60.7993,38.9418,19.9615,110.538,26.9551,18.411,24.5637,29.132,22.2884,17.6562,21.7835,30.9183,30.3192,19.1421,25.9573,31.442,14.0241,17.8568,9.90185,42.7656,31.1656,10.3414,15.5767,11.2492,36.2424,26.158,35.6067,26.2571,24.0121,33.7995,38.2633,41.3156,51.2773,25.8664,30.1499,32.6479,33.3529,27.1014,22.7265,44.7156,9.59456,4.64302,31.3993,133.86,62.6266,87.7103,14.8079,28.295,50.1606
BL_1_CKDL230008524-1A_H5HLYDSX7_L2_2_2019547,0.0,0.0,0.0,0.0,0.0,6.49148,0.0,0.0,0.0,0.0,1.00666,0.0,1.0037,0.0,0.0,0.0,0.0,0.0,2.02612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48686,0.0,0.0,0.0,1.01127,0.0,0.0,0.0,0.0,0.000185041,0.0,0.0,4.05783,0.0,0.0,0.0,7.06552e-07,0.0,0.0,0.0,0.0,0.0,1.01809,0.0,1.00749,0.0,0.0,0.0,0.0,0.0,5.43331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30754e-08,0.0,6.60242,3.0312,1.02845e-06,0.0,0.0,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_615177,49.2965,101.374,106.909,43.1117,138.224,26.3029,95.866,103.72,92.8791,65.6964,74.6954,66.2907,74.0356,46.0357,56.1283,90.4525,103.632,68.1142,99.7207,68.4661,124.354,85.8233,951.74,92.8023,79.2939,121.081,111.532,38.7373,271.569,100.639,34.6719,60.5531,73.0398,70.9131,72.6693,71.5469,257.475,90.5851,80.2186,66.7331,97.3013,37.9981,62.5841,69.0514,110.442,47.5686,62.2325,39.7232,62.2661,101.377,115.707,117.267,83.1551,77.3617,79.5255,88.1276,120.86,77.4994,90.3598,95.7022,83.4836,87.8902,44.3783,56.8631,63.5529,41.9841,9.32553,56.7344,405.668,147.885,172.893,42.7112,88.3759,122.56
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1028478,12.8877,39.3527,26.5614,6.08621,11.9721,30.4721,27.8003,52.2291,43.8074,20.7857,19.2705,18.9682,20.9851,5.93988,4.17515,23.1377,37.7914,6.25089,21.31,26.9222,32.1606,25.1373,178.392,23.6526,31.0964,35.8587,16.2793,8.77155,71.4541,18.4197,9.3145,31.6763,26.3858,29.2075,29.2309,12.6766,74.0382,38.6633,18.7191,14.3638,26.5834,25.5788,14.1509,8.9305,20.7406,22.7888,18.1501,15.7067,7.3054,32.7515,14.7412,28.6651,25.7232,6.8216,18.0855,37.4508,31.2692,32.7675,9.86788,14.4405,33.7648,25.7336,1.37622,15.7613,16.5302,12.9799,4.71476,20.552,120.649,43.2035,33.9998,19.0547,18.7956,40.0913
DM_I_48H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_318146,13.2531,18.8228,27.1279,15.7063,33.7421,20.3363,47.2692,40.653,26.1401,28.5295,20.3496,25.8344,38.8372,11.9151,17.531,25.2983,35.2245,21.6582,35.2346,17.7083,42.9976,21.281,322.618,20.2055,53.9676,23.5493,44.0606,11.4628,70.2873,49.1664,15.8875,23.1596,31.3675,14.0055,23.4179,15.5022,80.274,39.5238,27.9662,21.2471,25.4798,18.0418,8.93555,39.7153,38.4285,15.8017,27.2782,16.1697,12.6109,41.0787,18.0155,29.9204,18.1388,22.0643,30.4972,41.8605,39.4276,25.338,27.4876,31.4228,18.6057,44.3379,4.3858,14.0316,20.3672,15.0746,3.28126,15.6544,112.415,30.4043,59.6959,12.1506,39.5071,40.8077
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_405802,6.30172,10.7201,11.0344,3.50673,17.0149,10.5614,6.19521,13.2707,6.63801,6.92606,5.17818,7.02574,14.0227,4.48951,2.77987,7.99654,14.3575,0.0,7.05332,10.0479,12.2192,20.2644,98.2203,6.07493,7.27138,15.3799,3.23973,9.5873,23.9723,14.1681,6.49275,10.2838,8.73064,4.20504,9.58023,15.0229,0.0,8.55569,14.1239,13.6766,7.19743,0.0,9.60315,12.6497,14.7608,4.38241,10.9538,2.4823,1.96313,21.6387,13.8383,9.6064,16.9261,9.42685,0.0,5.61037,5.70818,1.78825,5.97511,7.89972,6.57271,0.0,6.06717,7.28761,14.0773,0.0,1.25651,7.3154,28.8258,15.4828,13.4011,6.1144,10.5805,6.6653
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_725281,1.22034,1.11122,2.94177,0.0,7.2834,0.745835,1.96067,0.0,2.10315,0.0,0.0,3.48916,1.07157,0.0,0.0,1.54235,0.0,2.73473,0.0,0.0,0.0,1.16447,0.0,0.0,0.0,0.0,4.54449,0.0,0.0,0.0,0.933932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,1.11658,4.38059,1.68488,0.0,0.0,0.0,0.0,6.00814,0.0,3.77794,3.24628,0.0,1.28035,0.0,15.7619,0.0,2.55108,0.0,0.0,6.24413,0.0,3.1075,1.43144,2.13666,1.06252,0.0,0.0,0.0,0.0,8.73555,3.77712,2.41133,0.0,1.72264,0.0
NI_48H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_917034,1.25911,1.0468,0.0,4.32117,0.0,0.0,1.64016,8.59845,0.0,0.0,4.75405,0.0,0.0,0.0,0.0,1.10064,1.04665,1.03478,1.01244,2.25399,0.0,1.04218,3.17961,0.0,1.04229,0.0,3.5751,0.0,12.4104,2.87974,3.10069,2.08393,1.7457,1.02834,1.08994,1.28489,0.0,4.0372,1.43282,1.24054,0.0,0.0,1.11655,0.0,5.29016,2.1089,2.06616,0.0,6.35581,6.03019,1.14746,1.12011,0.0,4.06985,0.0,1.02974,0.0,8.84534,8.52798,8.30339,0.0,3.91556,0.0,6.7273,2.39667,0.0,0.0,1.17119,49.621,7.85311,0.0,0.0,2.12339,20.8622
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_536051,1.55713,0.0,9.04336,5.19054,2.08417,2.10572,1.91242,2.21695,2.0861,0.0,7.38007,3.17036,1.01124,0.0,2.7196,3.92416,2.02321,0.0,0.0,4.75432,0.0,0.0,2.18005,1.03586,0.0,1.1401,5.3316,2.12246,5.52859,4.23786,1.06595,3.92948,0.0,0.0,0.0,2.00371,0.0,0.0,2.1239,7.25998,4.19707,0.0,0.0,1.05445,0.0,12.5544,0.0,5.2388,3.79148,6.95407,0.0,10.4579,3.48715,2.62489,1.03714,0.0,0.0,3.26693,1.79251,1.05739,2.71645,3.18159,0.0,2.12504,1.06434,0.0,1.02684,0.0,61.8514,9.47471,0.0,0.0,1.13774,0.0
NI_3H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_617165,0.0,0.0,1.10124,0.0,1.04315,0.0,1.02559,4.09471,3.0773,2.38722,0.0,0.0,0.0,0.0,2.05172,0.0,2.10026,0.0,0.0097191,2.28804,0.0,0.0,0.0,6.68416e-07,0.0,0.0,0.0,0.0,3.32894,0.0,0.0,1.04122,0.0,0.0,0.0,0.0,0.0,2.4307,0.0,0.0,0.0,0.0,0.00979773,0.0,0.0,4.14783,0.0,1.04302,1.0468,0.0,0.0,0.0,0.0,3.03063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14647,0.0,0.0,0.0,0.0,0.0,0.0,1.25601,0.0,1.00983,1.6597,3.82526,0.0
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_755694,2.06811,0.0,1.10308,5.14806,0.0,0.0,0.0,0.0,122.968,1.29276,0.0,0.0,0.0,3.38346,0.0,0.0,21.6487,1.22135,2.09087,60.2125,2.11268,1.03509,1.042,0.0,354.648,0.0,0.0,0.0,4.55674,2.15102,0.0,8.38274,0.0,1.04204,0.0,0.0,0.0,0.0,0.0,2.07428,0.0,0.0,0.0,0.0,0.0,1.03077,22.4797,0.0,0.0,4.19197,0.0,0.0,19.8289,0.0,1.02304,0.0,1.25591,0.0,0.0,3.14209,1.08834,39.9246,3.17245,22.9337,0.0,8.74341,3.3325,1.11789,23.7076,2.11027,151.119,22.8642,1.04244,17.668
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1006952,0.734788,1.14138,5.71953,0.683252,1.59664,0.0,3.20864,0.0,0.0,0.550533,0.0,0.520329,0.0,0.521161,1.08474,0.0,5.04021,0.0,0.0,0.0,22.1622,1.03509,1.04523,0.0,0.0,0.0,2.78231,0.0,0.0,0.0,0.0,9.98609e-06,0.0,6.82726,0.0,0.71001,0.549996,0.0,0.530974,0.0,0.0,0.0,9.32777,1.23127,0.0,0.523067,0.0,0.0,0.570379,6.90122,0.0,0.0,0.0,0.790032,0.0768928,5.06017,0.117999,0.0,16.8228,0.930202,2.20741,6.56486,0.0,1.19977,0.532168,0.0,0.0,1.42648,8.9078,0.0,0.0,0.0,3.15988e-05,4.51598
