target_id,LB_I_3H_4,LB_NI_3H_3,DM_NI_24H_1,LB_NO_0H_2,DM_I_24H_1,LB_NI_24H_1,LB_I_3H_5,LB_NI_3H_2,LB_I_9H_1,LB_I_6H_1,LB_I_48H_1,LB_NO_0H_3,LB_NI_48H_4,LB_NI_24H_2,LB_I_6H_2,LB_I_24H_4,LB_I_9H_2,DM_NI_48H_5,LB_NI_3H_1,DM_I_48H_5,LB_NI_9H_5,LB_NI_6H_5,DM_I_24H_3,DM_NI_24H_3,LB_I_48H_2,LB_NI_48H_5,LB_NI_24H_3,DM_NI_48H_4,LB_I_24H_5,LB_I_6H_3,LB_I_9H_3,LB_NI_9H_4,LB_NI_6H_4,DM_I_48H_4,LB_NO_0H_1,DM_I_24H_2,LB_I_48H_3,DM_NI_24H_2,LB_NI_24H_4,LB_NI_48H_2,LB_I_48H_4,DM_NI_24H_5,DM_I_24H_5,LB_NI_9H_3,LB_NI_6H_3,DM_NI_48H_3,LB_I_6H_4,LB_I_24H_2,LB_I_9H_4,LB_NI_24H_5,LB_NI_48H_3,DM_NI_24H_4,LB_I_48H_5,DM_I_24H_4,DM_I_48H_2,LB_I_3H_1,LB_NI_9H_2,LB_NI_6H_2,LB_I_24H_3,LB_I_6H_5,LB_I_9H_5,DM_NI_48H_2,LB_NO_0H_4,LB_NI_3H_5,DM_NI_48H_1,LB_NI_6H_1,LB_NI_9H_1,DM_I_48H_1,LB_I_3H_2,LB_NI_48H_1,LB_NO_0H_5,LB_I_24H_1,LB_NI_3H_4,LB_I_3H_3
I_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_520510,0.0,0.0,0.0,0.0,0.0,1.00107,1.04137,1.0,2.40458,0.0,2.01061,1.01293,0.0,4.0,0.0,1.00198,1.0,0.0,1.0109,0.0,2.0,0.0,1.51827,1.00654,0.0,3.0,5.0,1.0,0.0,2.0,2.02507,2.00157,1.0,1.00143,0.0,0.0,0.0,1.00714,0.0,0.0,0.0,1.0,1.0,0.0,1.01018,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.00243,1.01631,0.0,0.0,0.0,1.0,1.00515,0.0,0.0,0.0,2.01753,0.0,0.0,0.0,1.5,1.00334,0.0,2.04124
DM_I_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_916958,0.0,0.0,0.0,0.0,1.01857,1.00969,0.0,0.0,0.0,0.0,2.02744,2.72645,0.0,1.01357,2.02036,0.0,0.0,3.04009,1.15901,2.21496,0.0,0.0,1.0062,1.00186,0.0,0.0,2.05776,0.0,0.0,0.0,1.01734,2.0672,1.01294,1.00802,0.0,0.0,0.0,0.0,1.00648,0.0,0.0,0.0,0.0,1.22557,0.0,1.02036,0.0,0.0,0.0,0.0,0.0,1.02969,2.09049,1.01168,0.0,0.0,1.00328,0.0,1.01474,1.01594,2.03874,0.0,1.02205,1.00812,0.0,0.0,0.0,2.03912,0.0,0.0,2.05309,5.047,0.0,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1624082,0.0,0.0,0.0,3.27171,5.0,8.0,1.0,1.06568,2.0,2.24817,1.0,2.0,1.0,1.0,0.45369,1.00198,3.0,3.0,9.00898,0.0,3.0,2.0,2.0,2.0,2.0,6.0,15.0,0.0,3.0,1.5,1.15211,5.0,1.0,3.00429,5.0,2.0,2.0,0.0,0.0,1.11111,1.0,0.0,4.0,2.0,3.0,1.0,2.0,4.0,7.0,4.14058,9.0,3.00694,4.0,1.0,2.0,4.0,4.0,0.0,9.0,0.0,4.0,2.0,8.00539,2.0,0.0,1.0,4.0,2.0,0.0,1.0,4.0,5.0,1.14286,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_442575,0.0,0.0,0.0,1.03261,0.0,1.00107,0.0,0.0,1.00191,0.0,1.00791,1.01293,0.0,0.0,2.0,1.00198,0.0,1.0,1.02341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.01254,1.00079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.00796,0.0,0.0,1.00221,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00334,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1428549,0.0,0.0,0.0,2.26458,1.01857,2.0126,1.01261,2.04619,1.00836,1.02887,0.0,0.0,1.01755,3.0407,0.0,1.01627,0.0,1.01336,3.02717,0.0,1.01759,0.0,1.0062,0.0,0.0,1.01745,5.11946,1.02446,5.10447,0.0,0.0,3.02898,0.0,1.00802,1.02227,0.0,0.0,0.0,0.0,1.01333,1.00299,0.0,0.0,0.0,0.0,2.04073,0.0,0.0,0.0,2.70087,0.0,0.0,2.02516,0.0,1.0263,1.02485,0.0,0.0,0.0,1.01594,0.0,1.0176,3.66774,0.0,0.0,1.0144,0.0,1.02346,0.0,0.0,0.0,3.5329,1.01108,3.02345
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_684243,0.0,0.641251,0.0,1.00637,1.52786,2.01937,0.0,1.02309,1.00836,0.0,0.0,1.02035,0.0,0.0,0.0,0.0,2.02475,2.02673,1.00906,0.0,0.0,0.0,0.0,3.00558,0.0,1.21869,2.04896,0.0,0.0,0.0,1.01734,1.00966,0.0,2.01603,0.0,0.0,1.02512,0.0,0.0,0.506666,0.0,1.01015,0.0,0.0,0.0,0.0,2.04316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02485,0.0,1.01829,1.01474,2.03188,0.0,0.0,1.53307,0.0,0.0,0.0,0.0,0.0,0.0,1.01662,1.02655,0.0,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1140430,0.0,1.00437,0.0,0.0,0.0,1.00845,0.0,0.0,1.00836,0.0,2.02744,1.02035,0.0,1.01357,0.0,1.01627,0.0,1.01336,0.0,2.18877,2.0407,0.0,0.0,0.0,0.0,1.01745,2.04032,0.0,0.0,0.0,1.01734,0.0,0.0,0.0,0.0,1.00864,1.02512,0.0,0.0,1.01333,1.00299,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,0.0,2.04409,0.0,0.0,0.0,0.0,0.0,0.0,1.01662,0.0,1.0094,0.0,0.0
NI_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1190480,0.0,0.0,0.0,1.00637,0.0,2.0169,1.01261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,0.0,1.01201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01829,0.0,0.0,1.01937,0.0,1.01882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_961659,0.0,0.0,0.0,0.0,0.0,1.00533,0.345089,0.0,1.51255,0.0,0.0,0.0,0.0,1.01357,1.00357,1.01425,0.0,0.0,0.0,0.0,2.74021,0.0315634,0.0,1.0,0.0,2.6975,2.68729,0.0,0.0,0.0,2.03078,4.02511,0.0,1.00447,2.02703,0.0,3.31091,0.0,0.0,0.0,0.0,1.0046,0.0,0.0,0.0,1.01387,0.17613,0.0,1.34901,3.01912,3.07023,1.02505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51571,0.0,0.0,0.0,0.0,1.01723,0.0,0.0,3.07964,1.0086,0.0,1.00516
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_415956,0.0,0.0,0.0,1.00637,0.0,0.0,0.0,0.0,1.00836,1.54331,1.01372,0.0,0.0,0.0,0.0,2.03255,0.0,1.01336,2.01811,0.0,0.0,1.01883,0.0,1.00186,0.0,1.01517,1.02888,0.0,0.0,1.01112,1.01734,1.61546,0.0,0.0,1.01891,0.0,0.0,0.0,0.0,0.0,1.00299,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,1.01175,0.0,1.02516,0.0,4.05032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,1.0176,0.0,2.01624,0.0,0.0,2.03151,1.01956,0.0,1.01662,0.0,1.0094,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_405205,1.02431,0.0,1.01648,0.0,1.01857,1.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01357,1.01018,0.0,0.0,1.01336,1.00906,2.73597,0.0,0.0,1.0062,0.0,0.0,1.01745,0.0,0.0,0.0,0.0,0.0,0.0,1.01294,0.0,0.0,0.0,1.02512,0.0,0.0,0.0,0.0,0.0,0.0,1.0085,0.0,0.0,0.0,0.0,2.02351,0.0,0.0,1.02969,1.01258,0.0,1.0263,0.0,0.0,1.01829,0.0,0.0,0.0,0.0,1.01882,0.0,0.0,0.0,0.0,1.02346,0.0,0.0,0.0,0.0,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_201897,0.0,0.0,0.0,0.0,0.0,1.01185,0.0,0.0,0.0,1.02887,1.01372,1.02035,0.0,2.53392,0.0,0.0,1.21485,0.0,1.00906,1.91141,1.02035,0.0,1.0062,0.0,0.0,0.0,3.31568,1.02446,0.0,0.0,1.01734,1.00966,1.01294,2.01603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,2.02351,1.01201,0.0,0.0,1.01258,0.0,0.0,1.02485,3.00985,0.0,0.0,1.01594,2.03874,2.03521,2.04409,0.0,0.0,0.0,0.0,0.0,0.0,1.01662,0.0,3.0282,0.0,0.0
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1342406,0.0,0.0,0.0,0.0,2.03715,1.00845,1.01261,0.0,1.00836,1.02887,2.02744,0.0,0.0,1.01357,0.0,0.0,0.0,0.0,2.01811,1.09439,0.0,1.01883,0.0,0.0,0.0,3.05234,4.07703,0.0,0.0,0.0,0.0,1.00966,0.0,2.01603,1.02227,1.00864,0.0,0.0,0.0,0.0,1.00299,0.0,0.0,1.0085,0.0,0.0,0.0,1.00758,0.505877,1.01201,0.0,0.0,0.0,0.0,1.0263,1.02485,1.00328,0.0,2.0353,0.0,1.01937,2.03521,2.33268,0.0,0.0,0.0,2.03151,0.0,0.0,0.0,1.02655,1.0094,0.0,0.0
NI_24H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_941220,0.0,1.04452,1.0,1.01128,1.00548,2.66951,0.0,1.03897,2.00382,0.0,2.00517,0.0,0.0,1.00775,0.0,0.0,1.01295,0.0,1.01523,0.0,1.00945,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.00574,5.01789,0.0,1.00143,0.0,1.0,0.0,1.00714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.00179,1.00394,0.0,0.0,0.0,2.0,1.00221,0.0,3.0,0.0,2.02462,0.0,1.0,1.0,1.00202,2.0214,0.315115,0.0,1.0,0.0,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_874135,0.0,0.0,0.0,3.01912,0.0,2.0126,0.0,1.02309,1.00836,0.0,2.02744,2.0407,0.0,0.0,1.01018,3.04882,0.0,0.0,1.08919,0.0,1.01759,0.0,0.0,0.0,1.01473,1.22093,4.0714,0.0,0.0,0.0,0.0,3.02898,0.0,1.00802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01127,0.0,1.19272,0.0,0.0,0.0,0.0,0.0,2.02516,0.0,1.0263,0.0,0.0,0.0,4.07059,0.0,2.03874,1.0176,1.01882,0.0,0.0,0.0,1.01575,1.02346,0.0,1.0199,1.14072,1.0094,0.0,0.0
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1303148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01979,0.0,0.0,0.0,0.29891,0.0,1.01357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00747,0.595938,0.0,1.01684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35818,0.0,0.0,1.02969,0.0,0.0,0.292515,0.0,1.00328,1.01829,1.01474,0.0,0.0,0.508801,0.0,1.00812,0.0,0.0,0.0,0.0,0.0,1.0199,0.0,0.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1647659,0.0,1.00437,1.00546,3.01912,1.01658,3.01889,3.03783,0.0,1.00836,0.0,2.02452,1.01779,2.0351,2.02713,1.00778,1.01627,3.03713,2.04244,3.02233,0.0,4.07663,1.01883,1.0062,5.0,3.04418,3.05217,4.0671,1.02446,0.131487,2.01521,2.03468,10.0747,0.0,5.0306,5.08422,1.00864,5.12562,0.0,1.00648,4.05333,0.0,1.0046,2.02487,1.00592,1.01127,0.0,1.01816,0.0,1.0171,5.06005,4.10064,3.08907,0.0,0.0,1.02249,4.08993,1.00328,1.01829,2.02948,0.0,3.05347,2.03521,2.03583,1.00812,0.0,0.0,5.07877,3.05868,0.0,1.0199,1.02655,1.0094,1.01108,0.0
I_9H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_588810,0.0,0.0,0.0,0.0,0.0,1.00845,2.02522,0.0,1.00836,1.02887,1.01372,0.0,0.0,1.01357,1.01018,0.0,1.01238,0.0,0.0,2.18877,1.01759,0.0,0.0,0.0,0.0,0.0,1.01926,0.0,0.0,0.0,0.0,2.01932,0.0,0.0,1.02227,0.0,2.05025,0.0,0.0,1.01333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02351,1.01201,0.0,1.02969,0.0,0.0,0.0,0.0,0.501641,0.0,0.0,1.01594,2.03874,0.0,1.01882,0.504059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0282,0.0,0.0
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_230704,0.0,0.0,0.0,1.00637,1.01857,1.00845,0.0,0.0,0.0,1.02887,1.01372,0.0,1.01755,1.01357,0.0,0.0,0.0,0.0,1.00906,0.0,2.0407,0.0,0.0,0.0,0.0,0.0,2.9159,0.0,1.02089,0.0,0.0,2.01932,0.0,0.0,0.0,0.50432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02351,1.01201,0.0,0.0,1.01258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,0.0,2.04021,0.504059,0.0,0.0,1.01575,2.04692,0.0,0.0,0.0,3.0282,0.0,0.0
NI_3H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_1060107,0.0,1.0,0.0,1.0,0.0,3.0032,0.5,0.0,2.00382,0.0,2.02408,0.0,2.66667,0.0,2.0,1.00198,0.0,1.0,2.01366,0.0,0.0,0.5,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.43035,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.03057,3.0,2.0,0.0,2.01502,0.0,0.0,2.00796,2.01932,0.0,0.0,3.0,1.0,0.0,2.00789,1.00527,0.0,0.0,1.00202,0.0,0.0,1.0,0.0,1.0,0.0,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1415091,1.02431,1.09568,0.0,1.26442,1.01857,0.0,1.51891,0.511547,1.00836,1.02887,0.0,0.0,1.01755,0.0,0.0,0.0,1.01238,1.01336,0.0,1.55805,0.0,0.0,1.0062,1.00186,1.01473,2.03489,7.99767,0.0,1.02089,0.0,2.03468,3.02898,0.0,0.0,1.02227,0.0,0.0,0.0,0.0,1.01333,0.0,0.0,0.0,1.0085,1.12364,0.0,0.0,1.00758,3.03526,1.01201,1.02748,1.02969,1.01258,0.0,1.0263,1.02485,0.0,0.0,2.0353,1.01594,1.01937,0.0,2.44838,1.00812,0.0,0.0,1.18505,0.0,0.0,1.01662,1.02655,1.0094,0.0,2.01564
I_6H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1307916,0.0,0.0,0.0,1.00455,1.01658,1.0063,1.01261,0.0,1.00836,2.04826,0.0,1.01779,1.01755,1.01357,0.0,1.01627,2.02475,0.0,0.0,0.0,0.0,0.0,1.00298,3.0,0.0,2.03478,2.03157,0.0,0.0,0.0,0.0,3.01857,0.0,1.00612,1.01351,0.0,0.0,1.00639,0.503238,2.28284,0.0,0.0,1.01243,1.00592,0.505637,0.0,1.4268,0.0,0.0,1.01201,0.416836,1.02969,2.01794,0.0,2.04498,1.02248,0.0,1.01545,0.0,0.0,1.01657,0.0,3.39006,0.0,1.00908,0.0,2.02549,0.0,0.0,0.316427,3.06923,0.0,0.0,0.0
NI_3H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1643037,0.305889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02887,0.0,0.0,0.0,0.0,0.0,1.01627,0.0,0.0,0.350917,2.47446,0.0,0.0,0.0,0.0,0.0,1.01517,0.0,1.02446,0.0,0.0,0.0,1.00966,0.0,0.0,0.896057,0.0,1.02512,0.0,0.0,0.0,0.0,0.0,1.01243,1.0085,0.0,0.0,0.0,1.51136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI_48H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_207629,0.0,1.2,0.0,0.0,1.00548,2.00213,2.0,1.0,3.00573,1.0,3.03611,2.01383,0.0,0.0,1.0,0.0,1.00712,1.14286,2.12022,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,1.16667,1.00507,0.0,0.0,3.00236,0.0,0.0,1.0,1.0,1.0,1.00714,0.0,1.0,0.0,1.0,0.5,3.13043,0.0,1.0,0.0,0.0,2.02038,3.0,4.0,1.04087,0.0,2.00787,1.00378,1.00398,2.00487,0.0,1.00221,2.0,0.0,3.0,2.06784,0.0,1.02712,0.0,0.0,0.0,0.0,2.0,2.0,3.22927,0.0,0.0
NI_24H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1044376,0.0,0.0,0.0,0.0,1.01857,0.0,0.0,0.0,1.00836,1.02887,0.0,2.0407,0.0,0.0,0.0,1.08176,0.0,2.02673,0.0,0.0,1.02355,0.0,0.0,0.0,0.0,1.01745,0.0,1.02446,0.0,1.01112,0.0,3.14119,0.0,1.00802,1.02227,0.0,0.0,0.0,1.00648,1.01333,0.0,1.01015,1.01243,0.0,1.01127,0.0,0.0,0.0,0.0,0.0,1.02748,0.0,0.0,1.0137,1.28287,0.0,0.0,0.0,1.52647,1.01594,0.0,1.0176,2.04021,0.0,0.0,0.0,0.0,0.0,0.0,3.04987,0.0,1.0094,0.0,0.0
NI_24H_4_CKDL230008524-1A_H5HLYDSX7_L2_2_975744,0.0,0.0,0.0,0.0,0.0,1.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01018,0.0,0.0,1.01336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01745,1.19019,0.0,0.0,0.0,0.0,1.00966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54122,1.02969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01937,0.0,2.04021,0.0,0.0,0.0,0.0,2.04692,0.0,1.01662,2.05309,0.0,1.01108,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1201467,0.0,0.0,0.0,2.01274,0.0,2.0169,0.0,0.0,2.35503,0.0,2.02744,0.0,0.0,1.52547,1.01018,0.0,0.0,1.26987,2.01811,1.09439,0.0,0.0,2.0124,0.0,0.0,0.0,3.05777,0.0,0.0,1.01112,0.0,2.01932,1.01294,2.01603,1.02227,0.0,1.02512,0.0,1.00648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00758,1.01175,1.01201,1.02748,0.0,0.0,0.0,0.0,0.0,1.33869,0.0,0.0,1.01594,1.01937,1.00767,5.09408,0.0,0.0,0.0,0.0,1.02346,0.0,0.0,1.02655,1.0094,0.0,1.00782
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1110615,0.0,0.0,1.01648,1.50894,0.0,1.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01018,0.0,1.01238,0.0,1.34224,4.63457,2.13863,0.0,1.0062,0.0,0.0,1.01517,2.0357,1.02446,2.04179,0.0,1.01734,4.03865,0.0,1.00802,1.01914,1.00864,1.02512,0.0,1.00648,1.01333,0.0,0.0,0.0,0.0,1.01127,0.0,0.0,0.0,1.0094,2.02402,0.0,0.0,1.01258,1.0137,0.0,0.0,0.0,1.01829,0.0,0.0,2.03874,0.0,1.05716,1.00812,0.0,0.0,2.03151,0.0,0.0,2.0398,1.02655,2.0188,0.0,0.0
NI_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1257856,0.0,0.0,0.0,0.0,0.0,1.0063,0.0,1.02309,1.00836,1.02887,0.0,1.02035,0.0,0.0,0.0,1.01627,1.01238,1.01336,3.6268,0.0,1.35414,0.195409,0.503099,0.0,1.01473,3.47996,1.01785,0.0,0.0,1.01112,1.35645,0.0,0.0,2.01603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01015,0.0,0.0,1.01127,0.0,0.0,1.00758,0.0,1.01201,0.0,0.514844,0.0,0.0,1.0263,0.0,1.00328,1.16383,1.01765,1.15548,0.0,0.508801,4.38482,0.0,0.0,0.0,0.0,0.0,0.0,2.55078,0.0,1.0094,0.0,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1278226,0.512155,0.0,0.0,0.0,1.01857,1.00845,0.0,0.0,1.00836,0.0,1.01372,0.0,0.508775,0.0,0.0,1.01627,0.0,0.0,0.0,0.0,1.01759,0.0,0.0,1.00186,0.0,0.0,1.01926,0.0,1.02089,0.505561,1.01734,0.0,0.0,0.0,0.0,1.00864,0.0,0.0,1.00648,0.0,1.00299,0.0,0.0,0.0,0.0,0.0,1.02158,0.0,1.01175,0.0,2.05496,0.0,0.0,0.0,2.05259,0.512424,0.0,1.01829,1.01765,0.0,0.0,0.0,2.03763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513273,1.0094,0.0,0.0
NI_6H_2_CKDL230008524-1A_H5HLYDSX7_L2_2_736510,0.0,1.0,0.0,1.51265,1.0,3.60172,2.08274,0.0,1.00191,1.0,0.0,0.0,0.0,3.0,3.0,3.00594,0.0,1.0,2.69676,0.0,1.02845,3.0,1.52287,0.0,3.00689,1.0,6.0,1.0,0.0,0.0,2.02507,2.00157,1.0,1.00143,1.0,1.0,3.0,2.01428,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.10006,0.0,0.0,0.0,1.0,1.00231,1.00179,3.01181,0.0,2.48822,2.24118,1.01631,2.00442,1.0,5.14716,2.0,3.01544,0.0,1.0,1.0312,3.02629,1.0,0.0,2.66084,1.0,5.01671,0.0,1.02062
NI_3H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_924045,0.0,2.00875,0.0,0.0,4.0743,3.01889,1.01261,0.0,1.00836,0.0,0.0,0.0,2.0351,2.02713,1.01018,2.03255,1.01238,0.0,2.01489,1.62702,2.03518,1.01883,2.0124,2.00372,0.0,3.04551,8.07385,0.512229,2.04179,2.02224,1.01734,1.00966,0.0,1.00802,0.0,0.0,1.36683,0.0,1.00648,2.02666,0.0,1.01015,0.0,1.51274,1.51691,1.02036,1.02158,2.01515,1.0094,1.01201,1.02748,1.02969,1.01258,1.0137,1.0263,1.02485,2.00657,0.0,1.35795,2.02283,3.05811,0.0,10.6971,0.0,1.01424,0.0,2.03151,1.02346,0.0,1.0199,3.07964,4.0376,1.01108,0.0
I_9H_5_CKDL230008524-1A_H5HLYDSX7_L2_2_1246292,0.0,0.0,1.00546,0.0,2.03715,1.0063,0.0,0.0,0.0,0.0,1.01372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16533,1.02077,0.0,2.0124,0.0,0.0,0.0,4.06913,1.02446,3.05237,1.00761,1.01734,2.01932,0.0,2.01603,1.01914,0.0,0.0,0.0,0.0,1.01333,0.0,1.01015,0.0,2.01699,1.01127,1.02036,0.0,0.0,0.0,2.02402,1.02748,1.02969,1.01057,1.0137,1.0263,0.0,1.00328,0.0,0.0,1.01141,2.03565,0.0,1.01792,0.0,0.0,0.0,0.0,0.0,0.0,1.0199,0.0,2.0188,0.0,0.0
NI_48H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1392993,0.0,2.08903,2.0,0.0,1.00548,4.00427,1.0,2.07795,1.00191,0.0,1.00258,1.06224,1.0,3.02325,2.66667,1.00198,1.01295,2.0,7.35278,0.0,5.27863,1.0,1.0,2.0,3.00689,5.0,6.0,1.0,1.00507,1.0,0.0,2.00716,1.0,1.00143,1.01401,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.01266,0.0,1.0,2.0,0.0,2.0,1.0,1.00231,2.00358,1.00394,0.0,0.0,2.00487,0.0,2.00442,0.0,3.0,1.0,3.03692,1.00527,1.0,0.0,1.00202,0.0,0.0,4.0,3.0,7.03507,2.05585,2.04005
I_9H_1_CKDL230008524-1A_H5HLYDSX7_L2_2_1419002,0.0,0.0,1.0,3.0,0.0,3.0032,0.0,0.0,0.0,0.0,1.00449,1.00691,0.0,0.0,0.0,1.00198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0023,2.0,1.2,0.0,0.0,1.00753,1.00191,1.2011,0.0,0.0,1.0,0.0,0.0,1.00714,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.67283,0.0,0.0,1.00378,0.0,1.00719,1.00844,1.00221,0.0,1.0,1.0,1.00395,1.00527,0.0,0.0,3.00605,1.0,0.0,1.0,3.0,0.0,0.166667,0.0
NI_24H_3_CKDL230008524-1A_H5HLYDSX7_L2_2_1142946,0.0,0.0,1.00546,0.0,0.0,3.36604,1.12512,0.0,1.00836,0.0,0.0,1.16636,0.0,1.52035,1.01018,0.0,0.0,1.0974,1.00906,5.21996,0.0,1.01883,0.0,2.00372,0.0,0.0,4.11552,0.512229,1.02089,0.0,1.16268,5.28892,0.0,0.0,1.27396,0.0,1.02512,0.0,0.0,0.0,0.0,0.0,1.01243,2.52164,3.03382,0.0,1.36312,0.0,0.0,0.0,1.02516,2.05938,0.0,0.0,0.0,1.02485,1.20394,1.01829,3.04422,0.0,0.0,1.1872,0.0,0.0,0.0,2.02881,0.0,1.01956,0.0,0.0,1.02655,2.18131,2.0485,0.0
